,dPSI_iPSC-4088-10x,dPSI_iPSC-4088-3x,dPSI_iPSC-4090-10x,dPSI_iPSC-4090-3x,dPSI_iPSC-4714-10x,dPSI_iPSC-4714-3x,dPSI_iPSC-4741-10x,dPSI_iPSC-4741-3x,dPSI_iPSC-4748-10x,dPSI_iPSC-4748-3x,dPSI_iPSC-5420-10x,dPSI_iPSC-5420-3x,dPSI_iPSC-6152-10x,dPSI_iPSC-6152-3x,dPSI_iPSC-6527-10x,dPSI_iPSC-6527-3x,dPSI_iPSC-6866-10x,dPSI_iPSC-6866-3x,dPSI_iPSC-6960-10x,dPSI_iPSC-6960-3x,dPSI_iPSC-9701-10x,dPSI_iPSC-9701-3x,dPSI_NGN2-4088-10x,dPSI_NGN2-4088-3x,dPSI_NGN2-4090-10x,dPSI_NGN2-4090-3x,dPSI_NGN2-4714-10x,dPSI_NGN2-4714-3x,dPSI_NGN2-4741-10x,dPSI_NGN2-4741-3x,dPSI_NGN2-4748-10x,dPSI_NGN2-4748-3x,dPSI_NGN2-5420-10x,dPSI_NGN2-5420-3x,dPSI_NGN2-6152-10x,dPSI_NGN2-6152-3x,dPSI_NGN2-6527-10x,dPSI_NGN2-6527-3x,dPSI_NGN2-6866-10x,dPSI_NGN2-6866-3x,dPSI_NGN2-6960-10x,dPSI_NGN2-6960-3x,dPSI_NGN2-9701-10x,dPSI_NGN2-9701-3x,minpadj_maxPdPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x
PDXDC2P,0.889820354066469,NA,0.484675227464518,NA,-0.887434282413678,0.405527292034937,0.964424757499311,0.596941225527371,0.85126544446736,NA,-0.738971691292847,NA,-0.783419731785008,NA,0.618775894097101,NA,NA,0.57971954986005,NA,NA,NA,NA,0.927563381490911,0.777848768728701,0.860589486368964,0.703735198156376,0.95567216542939,0.815560859664095,0.947588694070771,0.875580809872877,0.897865127237225,-0.788255492865744,0.865966905239742,0.778773301622886,0.898369249623993,0.720509398680798,0.941971990810736,0.827262566917518,0.930100911097665,0.776793517925253,0.928147543314,0.718918892876686,0.845963400545525,0.747373726422573,0.99999999999996,NA,0.996685387893952,NA,0.999999999999987,0.95856766205289,0.999999999999981,0.999989479916062,0.999999999999957,NA,0.999999973264263,NA,0.999999999999954,NA,0.999998976777559,NA,NA,0.999989561965482,NA,NA,NA,NA,0.999999999999981,0.999999999999969,0.999999999999993,0.999999999999211,0.99999999999998,0.999999999999999,0.999999999999981,0.99999999999999,0.999999999999985,0.99999999999997,0.999999999999971,1,0.999999999999985,0.999999999999985,0.999999999999981,0.999999999999996,0.99999999999997,0.999999999999969,0.999999999999981,0.99999999999996,0.999999999999996,0.999999999998184
PEPD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PFDN5,NA,NA,NA,0.323,NA,NA,NA,NA,NA,NA,NA,0.336,NA,NA,NA,NA,0.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00794090830302,NA,NA,NA,NA,NA,NA,NA,0.00655183164552,NA,NA,NA,NA,0.0145671597882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHB2,0.520625313389033,NA,NA,NA,0.516805969393149,NA,0.518735116318742,NA,NA,NA,0.518120761189465,0.520081592844839,NA,0.516889175692161,0.520082187126091,NA,NA,0.520778126215096,0.520186904499644,NA,0.52006143535095,0.520097002724963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0137582414393834,NA,NA,NA,3.41595179929903e-13,NA,0.0052605810030778,NA,NA,NA,0.0102411997197287,0.0222291182944767,NA,2.71272283602775e-11,0.014174764895711,NA,NA,0.0133994517908835,0.0244885050753277,NA,0.0136872147771865,0.0425886806141244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHIP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260272979073663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66642049124312e-05,NA
PHLDB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606909953765234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEZO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846357665461575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999420731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIGA,NA,NA,NA,-0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123242781927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0130171847474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00266216456346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIGB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405110184020893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913656760408188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIGN,NA,NA,NA,NA,NA,NA,0.74025354759294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935553120073431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.26335416674067e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63948842887294e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIK3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378592310447381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.920272348634923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIK3R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279449463197711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71756466284134e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PITPNB,NA,NA,NA,NA,NA,NA,-0.377059748974486,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.511587838845821,NA,NA,NA,NA,NA,0.730315323180673,NA,0.704327425579193,NA,0.840406272778339,0.368444121686393,0.745395956657172,NA,0.811129823656677,NA,NA,NA,0.289552160187915,NA,0.433373293660438,NA,-0.463828576309275,NA,0.704232656979326,NA,-0.438227315067166,NA,NA,NA,NA,NA,NA,NA,0.910899320547943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999351609514369,NA,NA,NA,NA,NA,0.000414334722300725,NA,0.00140719117996004,NA,0.000133181859763713,0.000871389259446066,0.000433164531773292,NA,0.00910832503107541,NA,NA,NA,0.0316703772162285,NA,0.000592731832421537,NA,0.998139730738192,NA,0.000185960198545312,NA,0.989531651550839,NA
PLCD1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34792021178e-05,NA,NA,NA,NA,NA,NA,NA,0.00024658843137,NA,NA,NA,NA,NA,NA,NA,NA,2.87058193731e-05,NA,NA,NA,NA
PLCH1,0.423948108244463,NA,NA,NA,0.33278551968765,NA,NA,NA,NA,NA,0.359961273849458,NA,NA,NA,NA,NA,0.562070786970287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00273123783206737,NA,NA,NA,0.00262946138764289,NA,NA,NA,NA,NA,0.0270506667972965,NA,NA,NA,NA,NA,0.000110372732211307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PLEKHA1,NA,NA,NA,NA,NA,NA,0.396109437976154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936262661265553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMS1,NA,NA,NA,NA,NA,NA,0.580777811523076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43441492267837,NA,0.387423105453919,NA,-0.345,NA,-0.35,0.765284349740853,NA,NA,NA,NA,0.605514666918653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00525459692287515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986714607162641,NA,0.936450517992699,NA,1.48953963614e-05,NA,5.72480926252e-05,1.88377548111471e-05,NA,NA,NA,NA,0.000777397208021668,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMS2CL,NA,NA,NA,NA,NA,NA,-0.4315686424517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927970355875388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMS2P10,NA,NA,NA,NA,-0.371539928152018,NA,NA,NA,-0.334818805863072,NA,NA,NA,NA,NA,NA,NA,NA,-0.291003911218744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.267253083987767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00264354127662631,NA,NA,NA,0.0210388030105385,NA,NA,NA,NA,NA,NA,NA,NA,0.0229646425696981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33181485869644e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNISR,0.536738479068389,0.315623815681124,0.322343865019152,NA,0.348568681277801,NA,0.400945614146971,NA,NA,NA,0.417845243134323,0.251960900914355,0.337889655511145,NA,0.263650484854442,NA,0.556770475387908,NA,0.298825030785589,NA,0.385146049822493,NA,0.696618114624212,0.440118086028048,0.565571296401471,0.252241688269452,0.59655250856334,NA,0.438624957631894,NA,0.465159350116026,NA,0.513054505724875,NA,0.4877994543714,NA,0.410924631336762,NA,0.533146850781854,0.284493590361603,0.54099899273531,NA,0.495707438807402,NA,5.46152934544124e-06,0.000207510099759474,0.00130080970686698,NA,3.714622848777e-05,NA,6.26077912075028e-05,NA,NA,NA,8.58539093835984e-06,0.000712197112307393,1.06036947778953e-05,NA,4.5848284650116e-05,NA,0.000108364700682054,NA,2.50264590561504e-05,NA,7.66912731256594e-05,NA,7.00229095217137e-05,0.000708569207623242,0.000122494257505925,0.017273199714153,5.01138934897178e-05,NA,0.00153191960255106,NA,0.00114084902618356,NA,0.00222622300212078,NA,0.000438869372888495,NA,0.00107000158942621,NA,0.000128081055169292,0.00951117637017176,0.000728773105413966,NA,0.000996898872310754,NA
POLL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000307482731046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLR2J3,NA,NA,0.52764057703137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485116747728141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979648877810421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971150142605009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POMT2,-0.904,-0.607,-0.829,-0.347,-0.959,-0.631,-0.956,-0.676,-0.876,-0.391,-0.876,-0.583,-0.856,-0.491,-0.756,0.351570960525668,-0.969,-0.759,-0.877,-0.409,-0.851,-0.487,-0.966,-0.704,-0.947,-0.438,-0.979,-0.763,-0.981,-0.833,-0.93,-0.506,-0.928,-0.458,-0.938,-0.439,-0.915,-0.402,-0.901,-0.538,-0.946,-0.526,-0.903,-0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287115354493252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPHLN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.330850343566351,NA,-0.47,0.308975424698938,NA,NA,NA,NA,0.256100011481292,NA,NA,NA,NA,NA,0.258246100644906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44737398569209e-05,NA,0,0.000182490956680948,NA,NA,NA,NA,0.000308439109061049,NA,NA,NA,NA,NA,5.49593546726264e-05,NA,NA,NA
PPIA,NA,NA,NA,NA,NA,NA,-0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61347600977e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68679659601e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPIL2,NA,NA,NA,NA,NA,NA,-0.319362384341463,0.2985150259385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0051749561035825,0.0478925177556808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPIP5K2,NA,NA,NA,NA,NA,NA,0.772430801295012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357872760984823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3653184675292e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67952773212948e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPP1R26,NA,NA,NA,NA,NA,NA,0.895244814355352,0.470840874977439,NA,NA,NA,NA,0.425381734557895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40235048252601e-07,2.86883150055099e-05,NA,NA,NA,NA,2.3177762224203e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPP4C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435030131808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRDM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499849301057465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979431134146359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRDX4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255413229749374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06430039636203e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRH1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445491429257312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962645229068685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRKACB,0.298628007702291,NA,NA,NA,0.28006854461633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567319731356204,NA,NA,NA,NA,NA,-0.389990525573901,NA,NA,NA,-0.430817832832947,NA,NA,NA,-0.367885074757209,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.394863500960091,NA,NA,NA,5.96194136049325e-05,NA,NA,NA,3.69300149440077e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96734361108126e-12,NA,NA,NA,NA,NA,0.993922196436984,NA,NA,NA,0.999999486194944,NA,NA,NA,0.966437218627513,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998270914620243,NA,NA,NA
PRKDC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425338093899997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984446758974854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRKG1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.473350634475018,NA,NA,NA,NA,NA,0.68832914590005,NA,0.285160494815662,NA,0.646334631649665,NA,0.431863446112444,NA,0.536176237273342,NA,-0.482265364123971,NA,NA,NA,NA,NA,0.340977311190776,NA,0.543068240838239,NA,0.426749384948125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988604002936482,NA,NA,NA,NA,NA,3.55108589943748e-07,NA,0.00107283581584455,NA,2.68590540411755e-07,NA,5.60800645119355e-06,NA,1.25630537287796e-06,NA,0.999937016039849,NA,NA,NA,NA,NA,0.0197656069631307,NA,6.99065039194928e-07,NA,6.65243829451367e-05,NA
PRPF31,NA,NA,NA,NA,NA,NA,0.619834373461839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46846566567418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.39011985745713e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45953868492934e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRPF39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35355727660287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00161591774508888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRR15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.462858845666777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960257029797507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
